date,ticker,currency,close_price,source_type,note
2023-06-30,VNQ,USD,133.3085,synthetic,synthetic_v1_dataset_generator
2023-07-31,VNQ,USD,134.809,synthetic,synthetic_v1_dataset_generator
2023-08-31,VNQ,USD,135.6951,synthetic,synthetic_v1_dataset_generator
2023-09-30,VNQ,USD,135.9992,synthetic,synthetic_v1_dataset_generator
2023-10-31,VNQ,USD,135.7758,synthetic,synthetic_v1_dataset_generator
2023-11-30,VNQ,USD,135.0817,synthetic,synthetic_v1_dataset_generator
2023-12-31,VNQ,USD,133.974,synthetic,synthetic_v1_dataset_generator
2024-01-31,VNQ,USD,132.5259,synthetic,synthetic_v1_dataset_generator
2024-02-29,VNQ,USD,130.8483,synthetic,synthetic_v1_dataset_generator
2024-03-31,VNQ,USD,129.1043,synthetic,synthetic_v1_dataset_generator
2024-04-30,VNQ,USD,127.5058,synthetic,synthetic_v1_dataset_generator
2024-05-31,VNQ,USD,126.2892,synthetic,synthetic_v1_dataset_generator
2024-06-30,VNQ,USD,125.6769,synthetic,synthetic_v1_dataset_generator
2024-07-31,VNQ,USD,125.8349,synthetic,synthetic_v1_dataset_generator
2024-08-31,VNQ,USD,126.8381,synthetic,synthetic_v1_dataset_generator
2024-09-30,VNQ,USD,128.6482,synthetic,synthetic_v1_dataset_generator
2024-10-31,VNQ,USD,131.11,synthetic,synthetic_v1_dataset_generator
2024-11-30,VNQ,USD,133.9679,synthetic,synthetic_v1_dataset_generator
2024-12-31,VNQ,USD,136.9044,synthetic,synthetic_v1_dataset_generator
2025-01-31,VNQ,USD,139.5976,synthetic,synthetic_v1_dataset_generator
2025-02-28,VNQ,USD,141.7864,synthetic,synthetic_v1_dataset_generator
2025-03-31,VNQ,USD,143.3232,synthetic,synthetic_v1_dataset_generator
2025-04-30,VNQ,USD,144.1971,synthetic,synthetic_v1_dataset_generator
2025-05-31,VNQ,USD,144.5175,synthetic,synthetic_v1_dataset_generator
2025-06-30,VNQ,USD,144.4662,synthetic,synthetic_v1_dataset_generator
2025-07-31,VNQ,USD,144.2401,synthetic,synthetic_v1_dataset_generator
2025-08-31,VNQ,USD,144.0033,synthetic,synthetic_v1_dataset_generator
2025-09-30,VNQ,USD,143.8645,synthetic,synthetic_v1_dataset_generator
2025-10-31,VNQ,USD,143.881,synthetic,synthetic_v1_dataset_generator
2025-11-30,VNQ,USD,144.0806,synthetic,synthetic_v1_dataset_generator
2025-12-31,VNQ,USD,144.4897,synthetic,synthetic_v1_dataset_generator
2026-01-31,VNQ,USD,145.153,synthetic,synthetic_v1_dataset_generator
2026-02-28,VNQ,USD,146.1357,synthetic,synthetic_v1_dataset_generator
2026-03-31,VNQ,USD,147.5057,synthetic,synthetic_v1_dataset_generator
2026-04-30,VNQ,USD,149.3002,synthetic,synthetic_v1_dataset_generator
