date,fund_id,fund_name,nav_usd_m,investment_geography,mandate_sector,strategy,source
2024-05-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8475,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-06-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8706,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-07-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.9111,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-08-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.9694,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-09-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.0433,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-10-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.1286,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-11-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.2189,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-12-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.3073,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-01-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.3872,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-02-28,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.4539,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-03-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.5051,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-04-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.5417,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-05-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.5666,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-06-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.5844,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-07-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.6,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-08-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.6174,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-09-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.6398,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-10-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.6687,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-11-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.7051,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2025-12-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.7489,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2026-01-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.8005,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2026-02-28,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.8598,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2026-03-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,7.9266,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2026-04-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,8.0,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-01-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,9.509,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-02-28,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,9.6324,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-03-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,9.7546,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-04-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,9.8674,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-05-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,9.9643,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-06-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.0416,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-07-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.0984,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-08-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1366,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-09-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1597,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-10-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1714,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-11-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1756,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-12-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1755,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-01-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1741,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-02-29,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1744,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-03-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1801,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-04-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.1958,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-05-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.2262,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-06-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.2755,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-07-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.3463,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-08-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.4387,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-09-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.5495,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-10-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.6726,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-11-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.7996,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2024-12-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,10.9212,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-01-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.0291,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-02-28,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.1179,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-03-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.1858,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-04-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.2353,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-05-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.2716,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-06-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.3017,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-07-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.3326,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-08-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.3696,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-09-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.4161,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-10-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.4733,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-11-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.5407,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2025-12-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.6173,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2026-01-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.7023,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2026-02-28,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.7948,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2026-03-31,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,11.8944,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2026-04-30,PF_INFRA_CORE,Evergreen Core Infrastructure Fund,12.0,Global / Multi-region,Infrastructure,Core Infrastructure,synthetic_v1_dataset_generator
2023-01-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,7.9242,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-02-28,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.027,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-03-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.1288,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-04-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.2229,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-05-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.3036,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-06-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.368,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-07-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4154,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-08-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4472,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-09-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4664,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-10-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4762,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-11-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4797,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-12-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4796,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-01-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4784,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-02-29,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4786,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-03-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4834,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-04-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.4965,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-05-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.5219,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-06-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.5629,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-07-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.6219,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-08-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.6989,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-09-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.7913,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-10-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.8939,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-11-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,8.9997,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2024-12-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.101,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-01-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.1909,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-02-28,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.2649,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-03-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.3215,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-04-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.3627,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-05-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.393,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-06-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.4181,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-07-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.4438,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-08-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.4747,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-09-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.5134,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-10-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.561,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-11-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.6172,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2025-12-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.6811,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2026-01-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.7519,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2026-02-28,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.829,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2026-03-31,PF_RENEWABLES_II,SolarBridge Renewables Fund II,9.912,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2026-04-30,PF_RENEWABLES_II,SolarBridge Renewables Fund II,10.0,Global / Multi-region,Utilities / Infrastructure,Renewables,synthetic_v1_dataset_generator
2023-01-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.3393,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-02-28,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.4216,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-03-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.5031,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-04-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.5783,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-05-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.6429,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-06-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.6944,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-07-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7323,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-08-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7578,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-09-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7731,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-10-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7809,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-11-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7837,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2023-12-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7837,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-01-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7827,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-02-29,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7829,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-03-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7868,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-04-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.7972,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-05-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.8175,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-06-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.8503,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-07-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.8975,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-08-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,6.9591,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-09-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.033,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-10-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.1151,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-11-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.1997,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2024-12-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.2808,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-01-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.3527,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-02-28,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.4119,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-03-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.4572,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-04-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.4902,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-05-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.5144,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-06-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.5345,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-07-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.555,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-08-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.5797,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-09-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.6107,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-10-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.6488,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-11-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.6938,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2025-12-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.7449,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2026-01-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.8015,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2026-02-28,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.8632,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2026-03-31,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,7.9296,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
2026-04-30,PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,8.0,Global / Multi-region,Diversified,Digital Infrastructure,synthetic_v1_dataset_generator
