date,position_id,holding_id,holding_name,instrument_type,position_side,market_value_usd_m,signed_notional_usd_m,gross_notional_usd_m,delta_adjusted_exposure_usd_m,current_exposure_basis,nav_weight,gross_weight,net_weight,asset_class,sub_asset_class,gics_sector_pti,gics_industry_group_pti,region_taxonomy_pti,market_cap_bucket_pti,liquidity_bucket,underlying_reference,lookthrough_method,classification_status
2023-02-28,H_EWY,H_EWY,iShares MSCI South Korea ETF,etf,long,3.6797,3.6797000000000004,3.6797000000000004,3.6797000000000004,etf,0.0063842216366071965,0.006384221636607197,0.006384221636607197,Global Public Equities,Korea Equities,Multi-Sector / Diversified,Korea Equity ETF,Korea,Large Cap,Liquid,EWY,lookthrough,lookthrough
2023-02-28,H_GLD,H_GLD,SPDR Gold Shares,etf,long,7.8575,7.8575,7.8575,7.8575,etf,0.013632638940576963,0.013632638940576963,0.013632638940576963,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2023-02-28,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,14.7996,14.799600000000002,14.799600000000002,14.799600000000002,fund,0.025677073275846365,0.025677073275846368,0.025677073275846368,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2023-02-28,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,5.9624,5.962400000000001,5.962400000000001,5.962400000000001,equity,0.01034467024108127,0.010344670241081272,0.010344670241081272,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2023-02-28,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,1.9466,7.00776,7.00776,7.00776,signed_notional,0.0033773203896566486,0.012158353402763935,0.012158353402763935,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2023-02-28,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,7.7864,7.7864,7.7864,7.7864,etf,0.013509281558626594,0.013509281558626594,0.013509281558626594,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2023-02-28,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,7.8277,7.8277,7.8277,7.8277,etf,0.013580936409182856,0.013580936409182856,0.013580936409182856,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2023-02-28,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,10.4369,10.4369,10.4369,10.4369,etf,0.01810785737943464,0.01810785737943464,0.01810785737943464,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2023-02-28,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,4.3918,4.3918,4.3918,4.3918,etf,0.00761970393881335,0.00761970393881335,0.00761970393881335,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2023-02-28,H_JD,H_JD,JD.com ADR,equity,long,3.8932,3.8932,3.8932,3.8932,equity,0.006754640779313297,0.006754640779313297,0.006754640779313297,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2023-02-28,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,6.9579,6.9579,6.9579,6.9579,etf,0.01207184708681393,0.01207184708681393,0.01207184708681393,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2023-02-28,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,13.1552,13.1552,13.1552,13.1552,fund,0.022824065134085657,0.022824065134085657,0.022824065134085657,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2023-02-28,H_MSFT,H_MSFT,Microsoft,equity,long,6.6248,6.6248,6.6248,6.6248,equity,0.011493923824821412,0.011493923824821412,0.011493923824821412,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2023-02-28,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.325,-7.949999999999999,7.949999999999999,-7.949999999999999,signed_notional,0.0022988541643352814,0.013793124986011688,-0.013793124986011688,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2023-02-28,H_NVDA,H_NVDA,NVIDIA,equity,long,5.2999,5.2999,5.2999,5.2999,equity,0.00919524315891363,0.00919524315891363,0.00919524315891363,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2023-02-28,H_PDD,H_PDD,PDD Holdings ADR,equity,long,4.6718,4.6718,4.6718,4.6718,equity,0.008105499535804958,0.008105499535804958,0.008105499535804958,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2023-02-28,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,6.4835,6.4835,6.4835,6.4835,private_fund,0.01124877054676815,0.01124877054676815,0.01124877054676815,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,14.943,14.943,14.943,14.943,private_fund,0.025925870020877064,0.025925870020877064,0.025925870020877064,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,16.4373,16.4373,16.4373,16.4373,private_fund,0.028518457022964773,0.028518457022964773,0.028518457022964773,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,12.9714,12.9714,12.9714,12.9714,private_fund,0.022505175024346166,0.022505175024346166,0.022505175024346166,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_CLIMATE_ALPHA,H_PF_CLIMATE_ALPHA,Climate Alpha Fund,private_fund,long,10.8095,10.8095,10.8095,10.8095,private_fund,0.01875431252028847,0.01875431252028847,0.01875431252028847,Venture Capital / Growth,Climate Technology,Climate / Industrials,Climate Technology,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_COVE_SPECIALTY_FIN,H_PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,private_fund,long,11.1374,11.1374,11.1374,11.1374,private_fund,0.019323213864051142,0.019323213864051142,0.019323213864051142,Private Credit,Specialty Finance,Financials,Specialty Finance,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_CRESCENT_DIRECT_LEND,H_PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,private_fund,long,15.9105,15.9105,15.9105,15.9105,private_fund,0.027604467306910564,0.027604467306910564,0.027604467306910564,Private Credit,Senior Direct Lending,Diversified Credit,Senior Direct Lending,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_DIGITAL_INFRA,H_PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,private_fund,long,6.4216,6.4216,6.4216,6.4216,private_fund,0.011141375020147504,0.011141375020147504,0.011141375020147504,Infrastructure,Digital Infrastructure,Diversified,Digital Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_DRAGONBRIDGE,H_PF_DRAGONBRIDGE,DragonBridge Greater China Fund,private_fund,long,20.9201,20.9201,20.9201,20.9201,private_fund,0.036296044530800396,0.036296044530800396,0.036296044530800396,Private Equity,Asia Buyout / Greater China,Consumer / Industrials,Asia Buyout / Greater China,Greater China,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_GLOBAL_GROWTH_II,H_PF_GLOBAL_GROWTH_II,Redwood Growth Fund II,private_fund,long,14.4127,14.412699999999997,14.412699999999997,14.412699999999997,private_fund,0.025005807859860462,0.02500580785986046,0.02500580785986046,Venture Capital / Growth,Global Growth Equity,Information Technology / Consumer,Global Growth Equity,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_HARBOR_PEAK_V,H_PF_HARBOR_PEAK_V,Harbor Peak Partners V,private_fund,long,22.4144,22.4144,22.4144,22.4144,private_fund,0.0388886315328881,0.0388886315328881,0.0388886315328881,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_HARBOUR_CORE_RE,H_PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,private_fund,long,16.2088,16.2088,16.2088,16.2088,private_fund,0.02812201311613412,0.02812201311613412,0.02812201311613412,Real Estate,Core Real Estate,Real Estate,Core Real Estate,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_HOME_MULTIFAMILY,H_PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,private_fund,long,9.7253,9.7253,9.7253,9.7253,private_fund,0.016873242569365975,0.016873242569365975,0.016873242569365975,Real Estate,US Multifamily,Residential Real Estate,US Multifamily,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_INDIA_DIGITAL,H_PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,private_fund,long,8.6476,8.6476,8.6476,8.6476,private_fund,0.015003450016230779,0.015003450016230779,0.015003450016230779,Venture Capital / Growth,India Digital Growth,Information Technology,India Digital Growth,India,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_INFRA_CORE,H_PF_INFRA_CORE,Evergreen Core Infrastructure Fund,private_fund,long,9.6324,9.6324,9.6324,9.6324,private_fund,0.01671206253022126,0.01671206253022126,0.01671206253022126,Infrastructure,Core Infrastructure,Infrastructure,Core Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_LIONROCK_CREDIT,H_PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,private_fund,long,13.1262,13.1262,13.1262,13.1262,private_fund,0.022773750590111528,0.022773750590111528,0.022773750590111528,Private Credit,Asia Private Credit,Diversified Credit,Asia Private Credit,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_METRO_LOGISTICS,H_PF_METRO_LOGISTICS,Metro Logistics Fund,private_fund,long,10.1305,10.1305,10.1305,10.1305,private_fund,0.017576258197583825,0.017576258197583825,0.017576258197583825,Real Estate,Logistics Real Estate,Industrial Real Estate,Logistics Real Estate,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_NORTHSTAR_IV,H_PF_NORTHSTAR_IV,Northstar Buyout Fund IV,private_fund,long,26.1502,26.1502,26.1502,26.1502,private_fund,0.04537018578732112,0.04537018578732112,0.04537018578732112,Private Equity,Buyout,Industrials,Buyout,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_RENEWABLES_II,H_PF_RENEWABLES_II,SolarBridge Renewables Fund II,private_fund,long,8.027,8.027,8.027,8.027,private_fund,0.01392671877518438,0.01392671877518438,0.01392671877518438,Infrastructure,Renewables,Utilities / Infrastructure,Renewables,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_SEEDSPRING_I,H_PF_SEEDSPRING_I,SeedSpring Southeast Asia VC Fund I,private_fund,long,7.2063,7.2063,7.2063,7.2063,private_fund,0.012502817180716483,0.012502817180716483,0.012502817180716483,Venture Capital / Growth,Southeast Asia VC,Information Technology / Consumer,Southeast Asia VC,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_PF_SPRING_OPP_CREDIT,H_PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,private_fund,long,13.5239,13.5239,13.5239,13.5239,private_fund,0.023463753836267105,0.023463753836267105,0.023463753836267105,Private Credit,Opportunistic Credit,Special Situations Credit,Opportunistic Credit,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-02-28,H_QAI,H_QAI,Multi-Strategy Liquid Alternatives ETF Proxy,etf,long,5.7554,5.7554,5.7554,5.7554,etf,0.009985528496162474,0.009985528496162474,0.009985528496162474,Hedge Funds / Absolute Return,Multi-Strategy Absolute Return,Multi-Strategy,Absolute Return,Global / Multi-region,Non-classifiable,Liquid,QAI,benchmark_proxy,proxy
2023-02-28,H_QQQ,H_QQQ,Invesco QQQ Trust,etf,long,15.8996,15.8996,15.8996,15.8996,etf,0.02758555597831339,0.02758555597831339,0.02758555597831339,Global Public Equities,US Technology / Growth,Information Technology,Growth / Technology ETF,North America,Mega Cap,Liquid,QQQ,lookthrough,lookthrough
2023-02-28,H_SPY,H_SPY,SPDR S&P 500 ETF,etf,long,26.4994,26.4994,26.4994,26.4994,etf,0.04597604229614065,0.04597604229614065,0.04597604229614065,Global Public Equities,US Large Cap Core,Multi-Sector / Diversified,Broad Market ETF,North America,Multi Cap,Liquid,SPY,lookthrough,lookthrough
2023-02-28,H_SPY_PUT,H_SPY_PUT,S&P 500 Protective Put Overlay,listed_option,long,1.325,-5.3,7.949999999999999,-5.3,delta_adjusted_exposure,0.0022988541643352814,0.013793124986011688,-0.009195416657341126,Global Public Equities,Options Overlay,Multi-Sector / Diversified,Equity Index Option,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2023-02-28,H_TLT,H_TLT,iShares 20+ Year Treasury Bond ETF,etf,long,12.1764,12.1764,12.1764,12.1764,etf,0.021125862525745,0.021125862525745,0.021125862525745,Fixed Income & Liquid Credit,Long Duration Treasuries,Fixed Income / Sovereign,Government Bonds,North America,Non-classifiable,Liquid,TLT,benchmark_proxy,proxy
2023-02-28,H_VNQ,H_VNQ,US Listed REIT ETF Proxy,etf,long,4.9332,4.9332,4.9332,4.9332,etf,0.008559024425282122,0.008559024425282122,0.008559024425282122,Hedge Funds / Absolute Return,Listed Real Estate,Real Estate,REITs,North America,Mid Cap,Liquid,VNQ,lookthrough,lookthrough
2023-03-31,H_2800HK,H_2800HK,Tracker Fund of Hong Kong ETF,etf,long,9.7929,9.7929,9.7929,9.7929,etf,0.016624594057321737,0.016624594057321737,0.016624594057321737,Global Public Equities,Hong Kong Broad Market,Multi-Sector / Diversified,Hong Kong Equity ETF,Greater China,Large Cap,Liquid,2800.HK,lookthrough,lookthrough
2023-03-31,H_ACWI,H_ACWI,iShares MSCI ACWI ETF,etf,long,14.5227,14.5227,14.5227,14.5227,etf,0.024653983203776857,0.024653983203776857,0.024653983203776857,Global Public Equities,Global Equity Core,Multi-Sector / Diversified,Broad Market ETF,Global / Multi-region,Multi Cap,Liquid,ACWI,lookthrough,lookthrough
2023-03-31,H_AGG,H_AGG,iShares Core US Aggregate Bond ETF,etf,long,21.2211,21.2211,21.2211,21.2211,etf,0.03602530128458682,0.03602530128458682,0.03602530128458682,Fixed Income & Liquid Credit,US Aggregate Bonds,Fixed Income / Credit,Aggregate Bonds,North America,Non-classifiable,Liquid,AGG,benchmark_proxy,proxy
2023-03-31,H_BABA,H_BABA,Alibaba ADR,equity,long,5.7125,5.7125,5.7125,5.7125,equity,0.00969763742634464,0.00969763742634464,0.00969763742634464,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,BABA,direct,direct
2023-03-31,H_BIL,H_BIL,SPDR 1-3 Month T-Bill ETF,etf,long,7.0737,7.0737,7.0737,7.0737,etf,0.012008433761528941,0.012008433761528941,0.012008433761528941,Fixed Income & Liquid Credit,Treasury Bills,Fixed Income / Sovereign,Treasury Bills,North America,Non-classifiable,Liquid,BIL,benchmark_proxy,proxy
2023-03-31,H_BRKB,H_BRKB,Berkshire Hathaway Class B,equity,long,8.2293,8.2293,8.2293,8.2293,equity,0.013970200030217584,0.013970200030217584,0.013970200030217584,Global Public Equities,US Quality Compounder,Financials,Multi-Sector Holdings,North America,Mega Cap,Liquid,BRK.B,direct,direct
2023-03-31,H_CASH_HKD,H_CASH_HKD,HKD Working Capital,cash,long,2.269,2.269,2.269,2.269,cash,0.0038518930976588163,0.0038518930976588163,0.0038518930976588163,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-03-31,H_CASH_JPY,H_CASH_JPY,JPY Treasury Buffer,cash,long,1.5127,1.5127,1.5127,1.5127,cash,0.0025679853190077088,0.0025679853190077088,0.0025679853190077088,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-03-31,H_CASH_OPS_USD,H_CASH_OPS_USD,USD Operating Cash,cash,long,11.3449,11.3449,11.3449,11.3449,cash,0.019259295726588587,0.019259295726588587,0.019259295726588587,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-03-31,H_CASH_RESERVE_USD,H_CASH_RESERVE_USD,USD Liquidity Reserve,cash,long,4.2543,4.2543,4.2543,4.2543,cash,0.0072221722368311595,0.0072221722368311595,0.0072221722368311595,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-03-31,H_CASH_SGD,H_CASH_SGD,SGD Near-Term Reserve,cash,long,1.8908,1.8908,1.8908,1.8908,cash,0.0032098543274805156,0.0032098543274805156,0.0032098543274805156,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-03-31,H_CNYA,H_CNYA,iShares MSCI China A ETF,etf,long,6.5286,6.5286,6.5286,6.5286,etf,0.011083062704881158,0.011083062704881158,0.011083062704881158,Global Public Equities,China A-Shares,Multi-Sector / Diversified,China A-Shares ETF,Greater China,All Cap,Liquid,CNYA,lookthrough,lookthrough
2023-03-31,H_DBC,H_DBC,Broad Commodities ETF Proxy,etf,long,6.7365,6.7365,6.7365,6.7365,etf,0.01143599729060318,0.01143599729060318,0.01143599729060318,Hedge Funds / Absolute Return,Commodities,Commodities,Broad Commodities,Global / Multi-region,Non-classifiable,Liquid,DBC,benchmark_proxy,proxy
2023-03-31,H_DBMF,H_DBMF,Managed Futures ETF Proxy,etf,long,8.4207,8.4207,8.4207,8.4207,etf,0.014295123934533095,0.014295123934533095,0.014295123934533095,Hedge Funds / Absolute Return,Managed Futures,Multi-Strategy,Managed Futures,Global / Multi-region,Non-classifiable,Liquid,DBMF,benchmark_proxy,proxy
2023-03-31,H_EEM,H_EEM,iShares MSCI Emerging Markets ETF,etf,long,5.0829,5.0829,5.0829,5.0829,etf,0.008628817728554429,0.008628817728554429,0.008628817728554429,Global Public Equities,Emerging Markets Core,Multi-Sector / Diversified,EM Equity ETF,Global / Multi-region,All Cap,Liquid,EEM,lookthrough,lookthrough
2023-03-31,H_EMB,H_EMB,iShares Emerging Markets Bond ETF,etf,long,7.0737,7.0737,7.0737,7.0737,etf,0.012008433761528941,0.012008433761528941,0.012008433761528941,Fixed Income & Liquid Credit,EM Sovereign / Credit,Fixed Income / Credit,EM Debt,Global / Multi-region,Non-classifiable,Liquid,EMB,benchmark_proxy,proxy
2023-03-31,H_ES_SHORT,H_ES_SHORT,S&P 500 Overlay Short Future,future,short,2.0573,-12.343800000000002,12.343800000000002,-12.343800000000002,signed_notional,0.0034925075671280222,0.020955045402768137,-0.020955045402768137,Global Public Equities,Equity Index Overlay,Multi-Sector / Diversified,Equity Index Future,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2023-03-31,H_EWJ,H_EWJ,iShares MSCI Japan ETF,etf,long,5.2019,5.2019,5.2019,5.2019,etf,0.008830834158092285,0.008830834158092285,0.008830834158092285,Global Public Equities,Japan Equities,Multi-Sector / Diversified,Japan Equity ETF,Japan,Large Cap,Liquid,EWJ,lookthrough,lookthrough
